objID	objStat	objName	GeneLength	chr	startpos	endpos	strand	objID.orig	objBin
6221	0.931606520752088	NKD1	88406	16	50582241	50670647	NA	6221	1
6272	-0.406794023872019	NOD2	39474	16	50727514	50766988	NA	6272	1
2145	0.865883317192105	CYLD	59885	16	50775961	50835846	NA	2145	1
8507	0.591645470510028	SALL1	15392	16	51169886	51185278	NA	8507	1
1600	-0.678506083374678	CHD9	274117	16	53088945	53363062	NA	1600	1
8056	-0.387271978573122	RBL2	57672	16	53467889	53525561	NA	8056	1
8321	-1.12315124820481	RPGRIP1L	106255	16	53631595	53737850	NA	8321	1
3230	-0.168125901133752	FTO	417978	16	53737875	54155853	NA	3230	1
5707	2.37833683049665	MMP2	116991	16	55423612	55540603	NA	5707	1
5122	-0.346865849938346	LPCAT2	77672	16	55542910	55620582	NA	5122	1
1198	-0.107222611839504	CAPNS2	1015	16	55600584	55601599	NA	1198	1
9047	1.70937684509432	SLC6A2	50588	16	55689516	55740104	NA	9047	1
1559	1.55503831145688	CES1	30486	16	55836763	55867249	NA	1559	1
1563	0.893464885169685	CES5A	109877	16	55880066	55989943	NA	1563	1
3525	-0.391189479331019	GNAO1	166054	16	56225302	56391356	NA	3525	1
416	-1.65076503315142	AMFR	64086	16	56395364	56459450	NA	416	1
6429	-0.335634887117376	NUDT21	23066	16	56463045	56486111	NA	6429	1
906	0.874225907887381	BBS2	53447	16	56500748	56554195	NA	906	1
5881	0.916574736850933	MT4	3908	16	56598961	56602869	NA	5881	1
5880	0.916574736850933	MT3	2014	16	56622986	56625000	NA	5880	1
5879	0.718066265957468	MT2A	1298	16	56642111	56643409	NA	5879	1
5872	0.576622420243936	MT1E	1637	16	56659387	56661024	NA	5872	1
5877	-0.534377574964101	MT1M	1753	16	56666145	56667898	NA	5877	1
5870	-0.495040701322323	MT1A	1421	16	56672578	56673999	NA	5870	1
5871	-0.495040701322323	MT1B	1305	16	56685811	56687116	NA	5871	1
5873	-0.495040701322323	MT1F	3004	16	56691606	56694610	NA	5873	1
5874	-0.495040701322323	MT1G	1334	16	56700643	56701977	NA	5874	1
5875	-0.495040701322323	MT1H	1315	16	56703726	56705041	NA	5875	1
5878	-0.495040701322323	MT1X	1772	16	56716336	56718108	NA	5878	1
6457	-0.799143986312851	NUP93	114780	16	56764017	56878797	NA	6457	1
8837	-0.569544829641544	SLC12A3	50643	16	56899119	56949762	NA	8837	1
3864	-0.415374652434156	HERPUD1	11838	16	56965960	56977798	NA	3864	1
1564	-0.867047259182852	CETP	21995	16	56995762	57017757	NA	1564	1
6234	-1.28672938879807	NLRC5	94046	16	57023397	57117443	NA	6234	1
654	-0.27241800187216	ARL2BP	8506	16	57279010	57287516	NA	654	1
1282	2.79532334788877	CCL22	7418	16	57392684	57400102	NA	1282	1
2109	2.7538024716858	CX3CL1	12590	16	57406370	57418960	NA	2109	1
1276	2.7538024716858	CCL17	11295	16	57438679	57449974	NA	1276	1
1672	2.34905647717795	CIAPIN1	19359	16	57462081	57481440	NA	1672	1
1899	2.40135275077559	COQ9	13850	16	57481337	57495187	NA	1899	1
7470	2.40135275077559	POLR2C	9623	16	57496299	57505922	NA	7470	1
2514	2.27385776548073	DOK4	15376	16	57505863	57521239	NA	2514	1
4708	1.04730803264465	KIFC3	104828	16	57792129	57896957	NA	4708	1
1779	1.61151155750631	CNGB1	87517	16	57917503	58005020	NA	1779	1
5703	1.96859768618926	MMP15	21335	16	58059470	58080805	NA	5703	1
2035	0.784345667026078	CSNK2A2	40013	16	58191811	58231824	NA	2035	1
3452	1.22399572139696	GINS3	111064	16	58328984	58440048	NA	3452	1
8701	-0.944608318915462	SETD6	5048	16	58549383	58554431	NA	8701	1
1786	-0.598935406194058	CNOT1	109935	16	58553855	58663790	NA	1786	1
3580	0.00982816074285681	GOT2	27226	16	58741035	58768261	NA	3580	1
1461	-0.378527162272132	CDH8	389793	16	61681146	62070939	NA	1461	1
1448	-0.201982193381833	CDH11	182359	16	64977656	65160015	NA	1448	1
1458	0.361539328555229	CDH5	38153	16	66400533	66438686	NA	1458	1
9829	2.6724187371238	TK2	44541	16	66541906	66586447	NA	9829	1
1770	2.6457061660202	CMTM2	8827	16	66613351	66622178	NA	1770	1
2596	1.48860937778675	DYNC1LI2	30905	16	66754796	66785701	NA	2596	1
6017	-0.728180903418041	NAE1	70381	16	66836778	66907159	NA	6017	1
1108	-0.508593932198257	CA7	9774	16	66878282	66888056	NA	1108	1
7113	-0.549999133951939	PDP2	17165	16	66912492	66929657	NA	7113	1
1560	-0.508593932198257	CES2	10652	16	66968347	66978999	NA	1560	1
1561	0.898165311114125	CES3	13911	16	66995140	67009051	NA	1561	1
1562	1.89782305355454	CES4A	21169	16	67022492	67043661	NA	1562	1
1243	1.99123368477337	CBFB	71942	16	67063019	67134961	NA	1243	1
862	1.2903193900955	B3GNT9	3109	16	67182008	67185117	NA	862	1
10011	0.918416735140495	TRADD	6118	16	67188083	67194201	NA	10011	1
3022	0.246034110010373	FBXL8	4639	16	67193834	67198473	NA	3022	1
2613	0.825167139256025	E2F4	6749	16	67226072	67232821	NA	2613	1
2751	0.825167139256025	ELMO3	4918	16	67233014	67237932	NA	2751	1
3131	0.75078403087951	FHOD1	18271	16	67263290	67281561	NA	3131	1
9074	2.10992179715575	SLC9A5	34507	16	67271586	67306093	NA	9074	1
4090	3.34866887005852	HSD11B2	6901	16	67464555	67471456	NA	4090	1
798	3.45005600856459	ATP6V0D1	43223	16	67471917	67515140	NA	798	1
303	2.90559117406609	AGRP	1242	16	67516474	67517716	NA	303	1
2053	2.97659899662666	CTCF	76776	16	67596310	67673086	NA	2053	1
100	2.0287522924354	ACD	3298	16	67691415	67694713	NA	100	1
6992	2.09094540590405	PARD6A	1832	16	67694849	67696681	NA	6992	1
8000	2.82962824590192	RANBP10	83550	16	67757005	67840555	NA	8000	1
1530	2.55880084869624	CENPT	19654	16	67862060	67881714	NA	1530	1
2637	2.24512843520644	EDC4	11480	16	67906926	67918406	NA	2637	1
6370	1.74134676222169	NRN1L	4050	16	67918708	67922758	NA	6370	1
2077	1.02540004460963	CTRL	4774	16	67961543	67966317	NA	2077	1
7745	0.98831459505139	PSMB10	2585	16	67968405	67970990	NA	7745	1
4974	0.98831459505139	LCAT	4381	16	67973653	67978034	NA	4974	1
8838	0.947691983570343	SLC12A4	26127	16	67977377	68003504	NA	8838	1
2523	1.02540004460963	DPEP3	5166	16	68009566	68014732	NA	2523	1
2522	0.995943973665923	DPEP2	13192	16	68021297	68034489	NA	2522	1
2577	0.647506951109202	DUS2	91574	16	68021649	68113223	NA	2577	1
6180	-1.03520386724885	NFATC3	144508	16	68118654	68263162	NA	6180	1
2871	-0.0627071217418087	ESRP2	8991	16	68263014	68272005	NA	2871	1
7320	-0.127737573906964	PLA2G15	15754	16	68279207	68294961	NA	7320	1
9060	-0.212168074154172	SLC7A6	37289	16	68298433	68335722	NA	9060	1
7681	-0.212168074154172	PRMT7	47589	16	68344877	68392466	NA	7681	1
9141	-0.689619267741322	SMPD3	90360	16	68392231	68482591	NA	9141	1
10680	0.365396401151306	ZFP90	45982	16	68563993	68609975	NA	10680	1
1456	-0.391565305282711	CDH3	86427	16	68670092	68756519	NA	1456	1
1446	1.29534585165523	CDH1	98323	16	68771128	68869451	NA	1446	1
3799	-0.788408286861862	HAS3	13155	16	69139467	69152622	NA	3799	1
10511	-0.553046108218022	VPS4A	13690	16	69345259	69358949	NA	10511	1
1821	-0.655745899243495	COG8	19527	16	69354043	69373570	NA	1821	1
9718	-0.407976224076335	TERF2	53010	16	69389464	69442474	NA	9718	1
2132	-0.407976224076335	CYB5B	41741	16	69458428	69500169	NA	2132	1
6177	-0.769276981416473	NFAT5	139572	16	69598997	69738569	NA	6177	1
6334	-0.381237815065391	NQO1	19955	16	69740899	69760854	NA	6334	1
6268	-0.33919861662623	NOB1	13073	16	69775770	69788843	NA	6268	1
10602	-0.12558314428523	WWP2	179435	16	69796209	69975644	NA	10602	1
7116	-9.60357554895577	PDPR	47674	16	70147529	70195203	NA	7116	1
2914	-2.45024067889184	EXOSC6	1699	16	70284134	70285833	NA	2914	1
14	-2.96119034819252	AARS	37248	16	70286198	70323446	NA	14	1
2277	-2.35229563586181	DDX19B	45620	16	70323566	70369186	NA	2277	1
9373	-0.338597261325816	ST3GAL2	59802	16	70413338	70473140	NA	9373	1
3234	-0.219010431472314	FUK	25853	16	70488324	70514177	NA	3234	1
1817	-0.283863923933949	COG4	42997	16	70514471	70557468	NA	1817	1
8713	-3.18944310725386	SF3B3	51129	16	70557691	70608820	NA	8713	1
4325	-0.675482083033072	IL34	80787	16	70613798	70694585	NA	4325	1
10454	-0.845478969021344	VAC14	113722	16	70721342	70835064	NA	10454	1
10752	0.56580008887303	ZNF23	15498	16	71481500	71496998	NA	10752	1
10731	0.239445778522447	ZNF19	100539	16	71498453	71598992	NA	10731	1
1662	-1.85799232662921	CHST4	13513	16	71559136	71572649	NA	1662	1
9635	-1.59034015374433	TAT	11470	16	71599563	71611033	NA	9635	1
5317	-0.51067605073315	MARVELD3	15953	16	71660064	71676017	NA	5317	1
7220	-0.685169993353617	PHLPP2	86866	16	71671738	71758604	NA	7220	1
482	-0.685169993353617	AP1G1	80191	16	71762913	71843104	NA	482	1
4442	-0.912045246993382	IST1	83014	16	71879899	71962913	NA	4442	1
2388	-0.178274940810779	DHODH	16467	16	72042487	72058954	NA	2388	1
4055	0.134427832889693	HP	6463	16	72088491	72094954	NA	4055	1
4060	0.0673208080172284	HPR	22623	16	72088522	72111145	NA	4060	1
2400	0.0673208080172284	DHX38	19350	16	72127461	72146811	NA	2400	1
10669	-0.295756681966124	ZFHX3	276813	16	72816784	73093597	NA	10669	1
7772	0.397758365614953	PSMD7	9513	16	74330673	74340186	NA	7772	1
3483	-1.00876494327005	GLG1	155156	16	74485856	74641012	NA	3483	1
5683	-0.569695859500787	MLKL	29105	16	74705753	74734858	NA	5683	1
2944	-0.231548263417962	FA2H	61876	16	74746853	74808729	NA	2944	1
10553	0.422760861560256	WDR59	126603	16	74907468	75034071	NA	10553	1
11008	0.454085785291846	ZNRF1	111964	16	75032928	75144892	NA	11008	1
5010	0.25147460333327	LDHD	4911	16	75145758	75150669	NA	5010	1
10670	0.712956033461776	ZFP1	23744	16	75182390	75206134	NA	10670	1
2075	0.769345380674432	CTRB2	3089	16	75237994	75241083	NA	2075	1
2074	0.793040277618975	CTRB1	5924	16	75252898	75258822	NA	2074	1
912	1.24328659780773	BCAR1	39023	16	75262928	75301951	NA	912	1
1664	0.189521285569608	CHST6	18333	16	75510949	75529282	NA	1664	1
1663	1.46841680515678	CHST5	6712	16	75562433	75569145	NA	1663	1
3281	1.57848097260578	GABARAPL2	11530	16	75600249	75611779	NA	3281	1
222	1.54022523079991	ADAT1	26319	16	75630879	75657198	NA	222	1
4524	1.5292644652825	KARS	20919	16	75661622	75682541	NA	4524	1
9719	0.0946470665831849	TERF2IP	114086	16	75681684	75795770	NA	9719	1
5734	0.647761695304007	MON1B	11570	16	77224732	77236302	NA	5734	1
203	-0.00587788416746823	ADAMTS18	187301	16	77281710	77469011	NA	203	1
6433	0.23474416975847	NUDT7	19746	16	77756411	77776157	NA	6433	1
10600	2.98217458830745	WWOX	1113254	16	78133310	79246564	NA	10600	1
5224	-0.116039502500357	MAF	14871	16	79619740	79634611	NA	5224	1
2602	2.02232983614473	DYNLRB2	10026	16	80574631	80584657	NA	2602	1
1766	1.38485883533957	CMC2	44177	16	81009698	81053875	NA	1766	1
1526	1.36347543813876	CENPN	26616	16	81040103	81066719	NA	1526	1
3396	1.40471301230738	GCSH	14442	16	81115566	81130008	NA	3396	1
3340	-0.155773337247968	GAN	75932	16	81348557	81424489	NA	3340	1
5613	-0.509145627423752	MIR4720	75	16	81418623	81418698	NA	5613	1
7356	-0.0576863114138055	PLCG2	219197	16	81772702	81991899	NA	7356	1
4096	0.915228101748847	HSD17B2	63530	16	82068609	82132139	NA	4096	1
5746	1.22264028386685	MPHOSPH6	22428	16	82181403	82203831	NA	5746	1
1450	1.54350121265416	CDH13	1169796	16	82660408	83830204	NA	1450	1
4087	-0.0868596375518151	HSBP1	11894	16	83841448	83853342	NA	4087	1
5692	0.58123520275577	MLYCD	17056	16	83932731	83949787	NA	5692	1
5345	-0.143657608245858	MBTPS1	63143	16	84087368	84150511	NA	5345	1
9576	0.0278190004206035	TAF1C	9211	16	84211458	84220669	NA	9576	1
4567	1.9262580478497	KCNG4	17533	16	84255823	84273356	NA	4567	1
789	0.136385150787926	ATP2C2	95660	16	84402133	84497793	NA	789	1
1903	1.96076442873438	COTL1	52483	16	84599200	84651683	NA	1903	1
10386	1.08759435668265	USP10	79944	16	84733584	84813528	NA	10386	1
1990	0.0803006183366848	CRISPLD2	100784	16	84853590	84954374	NA	1990	1
3451	-3.01460397630695	GINS2	13875	16	85709804	85723679	NA	3451	1
1913	1.622195396691	COX4I1	8411	16	85832239	85840650	NA	1913	1
4430	0.719776750420912	IRF8	23806	16	85932409	85956215	NA	4430	1
3198	0.972548835070722	FOXF1	3943	16	86544133	86548076	NA	3198	1
3033	-0.103208531412852	FBXO31	65155	16	87360593	87425748	NA	3033	1
5255	0.0213870691531104	MAP1LC3B	20784	16	87417601	87438385	NA	5255	1
9059	0.396345639517762	SLC7A5	39465	16	87863629	87903094	NA	9059	1
1106	0.396345639517762	CA5A	48510	16	87921625	87970135	NA	1106	1
892	-0.938423847688635	BANP	128074	16	87982850	88110924	NA	892	1
10681	0.72569723813204	ZFPM1	83699	16	88519725	88603424	NA	10681	1
10656	-0.70526029857812	ZC3H18	61585	16	88636789	88698374	NA	10656	1
4280	-0.419292131463286	IL17C	1882	16	88704999	88706881	NA	4280	1
2138	-0.468285594798907	CYBA	7869	16	88709691	88717560	NA	2138	1
5939	-0.487559853725886	MVD	11226	16	88718343	88729569	NA	5939	1
2095	-0.468285594798907	CTU2	8923	16	88772871	88781794	NA	2095	1
1496	-0.541544652360825	CDT1	6045	16	88869621	88875666	NA	1496	1
549	-0.488329376973068	APRT	2605	16	88875747	88878352	NA	549	1
3315	0.380314481749839	GALNS	43236	16	88880142	88923378	NA	3315	1
10031	1.17022718631444	TRAPPC2L	6466	16	88922628	88929094	NA	10031	1
6948	1.17022718631444	PABPN1L	5034	16	88928034	88933068	NA	6948	1
1242	0.80014239644912	CBFA2T3	102346	16	88941266	89043612	NA	1242	1
135	2.64179114073471	ACSF3	67471	16	89154783	89222254	NA	135	1
1451	2.56300471635595	CDH15	23725	16	89238175	89261900	NA	1451	1
10991	2.29436041194588	ZNF778	11245	16	89284118	89295363	NA	10991	1
8327	1.13400373664	RPL13	3885	16	89627065	89630950	NA	8327	1
1950	1.10187764938134	CPNE7	21478	16	89642176	89663654	NA	1950	1
2521	1.3898729995757	DPEP1	25123	16	89679716	89704839	NA	2521	1
1614	1.82878243757798	CHMP1A	13414	16	89710839	89724253	NA	1614	1
2974	1.81883251598057	FANCA	79108	16	89803957	89883065	NA	2974	1
9270	1.87951336811757	SPIRE2	53140	16	89884587	89937727	NA	9270	1
5346	1.88570228562652	MC1R	8858	16	89978527	89987385	NA	5346	1
10188	1.80014775235374	TUBB3	16927	16	89985573	90002500	NA	10188	1
3353	0.903666588138271	GAS8	25346	16	90086037	90111383	NA	3353	1
7620	0.699438772030966	PRDM7	35506	16	90122974	90158480	NA	7620	1
10515	-0.503995617308358	VPS53	213049	17	411908	624957	NA	10515	1
3412	-0.336687862315245	GEMIN4	9585	17	647654	657239	NA	3412	1
9811	0.980565573606586	TIMM22	6554	17	900357	906911	NA	9811	1
75	0.0948636531961114	ABR	225557	17	906758	1132315	NA	75	1
10641	0.00372822233444855	YWHAE	56106	17	1247566	1303672	NA	10641	1
1991	0.0557007528582835	CRK	42473	17	1323983	1366456	NA	1991	1
5995	0.100530028546948	MYO1C	28714	17	1367392	1396106	NA	5995	1
4379	0.11915488807286	INPP5K	22317	17	1397865	1420182	NA	4379	1
7289	-0.098656603795621	PITPNA	45098	17	1421012	1466110	NA	7289	1
9002	0.32852588182867	SLC43A2	59619	17	1472561	1532180	NA	9002	1
8541	0.461138480990622	SCARF1	11889	17	1537152	1549041	NA	8541	1
8200	0.480870128129952	RILP	3927	17	1549444	1553371	NA	8200	1
7706	0.403709308156071	PRPF8	34253	17	1553923	1588176	NA	7706	1
8688	-0.0888032570449321	SERPINF2	12432	17	1646130	1658562	NA	8688	1
8687	-0.131779611434939	SERPINF1	15615	17	1665253	1680868	NA	8687	1
8314	0.439521725731184	RPA1	70380	17	1732996	1803376	NA	8314	1
8459	0.188087808361723	RTN4RL1	90668	17	1837971	1928639	NA	8459	1
2524	0.338784848642961	DPH1	13320	17	1933404	1946724	NA	2524	1
3886	0.904198222421676	HIC1	5533	17	1957448	1962981	NA	3886	1
9130	0.019524860505717	SMG6	243932	17	1963133	2207065	NA	9130	1
9336	-0.322390945339884	SRR	21877	17	2206677	2228554	NA	9336	1
10153	-0.280130673016002	TSR1	15004	17	2225797	2240801	NA	10153	1
6959	0.787374807120664	PAFAH1B1	92405	17	2496504	2588909	NA	6959	1
8009	0.542438809639856	RAP1GAP2	260683	17	2680350	2941033	NA	8009	1
6569	1.68562565940748	OR1D5	938	17	2965963	2966901	NA	6569	1
6568	2.31474763101481	OR1D2	938	17	2995352	2996290	NA	6568	1
6573	2.02816011136445	OR1G1	997	17	3029878	3030875	NA	6573	1
6565	1.67275449075811	OR1A2	929	17	3100813	3101742	NA	6565	1
6564	-1.11251059591117	OR1A1	929	17	3118915	3119844	NA	6564	1
6656	0.586497799297579	OR3A2	1075	17	3181193	3182268	NA	6656	1
6655	0.70564440090159	OR3A1	947	17	3194929	3195876	NA	6655	1
6570	0.45378378288872	OR1E1	1306	17	3300398	3301704	NA	6570	1
6657	0.557516402619778	OR3A3	965	17	3323862	3324827	NA	6657	1
6571	0.557516402619778	OR1E2	971	17	3336164	3337135	NA	6571	1
724	0.374672628259034	ASPA	31045	17	3375668	3406713	NA	724	1
10133	-0.507736808504757	TRPV3	47493	17	3413796	3461289	NA	10133	1
10131	-0.384584352893353	TRPV1	31654	17	3468738	3500392	NA	10131	1
2071	-0.384584352893353	CTNS	25074	17	3539762	3564836	NA	2071	1
9638	-0.293389936067352	TAX1BP3	5780	17	3566196	3571976	NA	9638	1
6926	-0.477904567106941	P2RX5	24205	17	3575493	3599698	NA	6926	1
4460	0.864893049213269	ITGAE	86615	17	3617922	3704537	NA	4460	1
1173	-0.114752550504998	CAMKK1	34576	17	3763609	3798185	NA	1173	1
6922	-0.0917036506320586	P2RX1	19908	17	3799886	3819794	NA	6922	1
784	-0.457388874403871	ATP2A3	40567	17	3827169	3867736	NA	784	1
10252	-1.02384608299914	UBE2G1	97369	17	4172554	4269923	NA	10252	1
5947	0.425775679823393	MYBBP1A	16734	17	4442192	4458926	NA	5947	1
3438	0.490081609600893	GGT6	3891	17	4460222	4464113	NA	3438	1
400	-0.151654687632341	ALOX15	11392	17	4534197	4545589	NA	400	1
7135	-0.560152183791385	PELP1	32953	17	4574679	4607632	NA	7135	1
673	0.000570568780425493	ARRB2	11010	17	4613784	4624794	NA	673	1
5394	0.0438651947596853	MED11	2182	17	4634723	4636905	NA	5394	1
2118	0.0231950396245146	CXCL16	6396	17	4636821	4643217	NA	2118	1
7751	0.588414426448304	PSMB6	2351	17	4699439	4701790	NA	7751	1
7362	0.529022653876636	PLD2	16338	17	4710391	4726729	NA	7362	1
5476	0.452034513964943	MINK1	64673	17	4736683	4801356	NA	5476	1
1651	-0.545160038518533	CHRNE	5300	17	4801069	4806369	NA	1651	1
3581	-0.491736413728507	GP1BA	2733	17	4835592	4838325	NA	3581	1
8903	-0.491736413728507	SLC25A11	3121	17	4840425	4843546	NA	8903	1
7174	-0.491736413728507	PFN1	3409	17	4848947	4852356	NA	7174	1
2777	-0.545160038518533	ENO3	9039	17	4851387	4860426	NA	2777	1
4680	-0.541843433622207	KIF1C	30453	17	4901243	4931696	NA	4680	1
9025	-0.510017849137445	SLC52A1	19409	17	4935895	4955304	NA	9025	1
10437	-0.684450063802833	USP6	58596	17	5019733	5078329	NA	10437	1
7954	-0.467911472539942	RABEP1	103571	17	5185558	5289129	NA	7954	1
6456	-0.234121542526629	NUP88	59222	17	5264258	5323480	NA	6456	1
1071	-0.505681090761477	C1QBP	16053	17	5336097	5352150	NA	1073	1
2397	-0.537415685361985	DHX33	28148	17	5344232	5372380	NA	2397	1
2363	-0.505681090761477	DERL2	15560	17	5374571	5390131	NA	2363	1
5669	-0.444674188798382	MIS12	4529	17	5389605	5394134	NA	5669	1
6235	0.827556090353214	NLRP1	119997	17	5402747	5522744	NA	6235	1
7293	0.681466590855674	PITPNM3	105230	17	6354584	6459814	NA	7293	1
5414	-1.67377721060036	MED31	8319	17	6546635	6554954	NA	5414	1
8846	-1.90926373171974	SLC13A5	28854	17	6588032	6616886	NA	8846	1
10605	1.63156791140415	XAF1	20200	17	6658766	6678966	NA	10605	1
398	-0.408717652101038	ALOX12	14671	17	6899384	6914055	NA	398	1
1728	-0.524544141095582	CLEC10A	5770	17	6977856	6983626	NA	1728	1
712	-0.543434909730083	ASGR2	14378	17	7004641	7019019	NA	712	1
711	-2.11017394216591	ASGR1	6133	17	7076750	7082883	NA	711	1
2424	-2.21994735629463	DLG4	29812	17	7093209	7123021	NA	2424	1
88	-1.04509080249757	ACADVL	8148	17	7120444	7128592	NA	88	1
5576	-1.02365907874468	MIR324	82	17	7126616	7126698	NA	5576	1
2590	-1.06043322862111	DVL2	9204	17	7128660	7137864	NA	2590	1
3279	-0.962856900933008	GABARAP	2756	17	7143333	7146089	NA	3279	1
2054	-1.04509080249757	CTDNEP1	8900	17	7146910	7155810	NA	2054	1
2763	-0.300317747668625	ELP5	8524	17	7154735	7163259	NA	2763	1
1725	-0.261004025036558	CLDN7	4080	17	7163222	7167302	NA	1725	1
8952	-0.101558059208582	SLC2A4	6590	17	7184986	7191576	NA	8952	1
2733	-0.101558059208582	EIF5A	5456	17	7210318	7215774	NA	2733	1
3635	-0.0736985659393542	GPS2	4240	17	7214643	7218883	NA	3635	1
6169	-0.123332141880414	NEURL4	13765	17	7218947	7232712	NA	6169	1
90	0.427189538583163	ACAP1	14949	17	7239848	7254797	NA	90	1
6229	0.427189538583163	NLGN2	14986	17	7308193	7323179	NA	6229	1
3096	0.452742046465714	FGF11	6664	17	7341592	7348256	NA	3096	1
1646	1.18683421729131	CHRNB1	12646	17	7348380	7361026	NA	1646	1
7468	1.1648431956879	POLR2A	30248	17	7387685	7417933	NA	7468	1
9920	1.20943176699156	TNFSF12	12717	17	7452208	7464925	NA	9920	1
9921	1.19088020247707	TNFSF13	3316	17	7461609	7464925	NA	9921	1
8646	1.20943176699156	SENP3	10095	17	7465192	7475287	NA	8646	1
2716	0.939185388577405	EIF4A1	6299	17	7476024	7482323	NA	2716	1
1401	0.186687050026274	CD68	2644	17	7482785	7485429	NA	1401	1
5742	0.231182091885202	MPDU1	9260	17	7486847	7496107	NA	5742	1
3250	0.638270316860443	FXR2	23641	17	7494548	7518189	NA	3250	1
8765	0.638270316860443	SHBG	19318	17	7517382	7536700	NA	8765	1
8526	0.692462322608966	SAT2	1642	17	7529552	7531194	NA	8526	1
780	0.68413956818568	ATP1B2	11141	17	7549945	7561086	NA	780	1
9975	0.630537060851404	TP53	25759	17	7565097	7590856	NA	9975	1
10593	0.638270316860443	WRAP53	17431	17	7589389	7606820	NA	10593	1
2667	-1.17620078805813	EFNB3	6176	17	7608520	7614696	NA	2667	1
2452	1.42425081510916	DNAH2	116390	17	7620672	7737062	NA	2452	1
4649	1.72792842857549	KDM6B	14892	17	7743222	7758114	NA	4649	1
1595	1.69223718289408	CHD3	27954	17	7788124	7816078	NA	1595	1
4550	1.43789493041002	KCNAB3	7944	17	7825177	7833121	NA	4550	1
10026	1.04635841333596	TRAPPC1	1778	17	7833663	7835441	NA	10026	1
3754	0.0489495557159675	GUCY2D	17745	17	7905912	7923657	NA	3754	1
401	0.349256909077672	ALOX15B	10117	17	7942335	7952452	NA	401	1
399	0.349256909077672	ALOX12B	15067	17	7975954	7991021	NA	399	1
7138	0.304641024737122	PER1	16034	17	8043790	8059824	NA	7138	1
10456	-0.880620142016384	VAMP2	4397	17	8062467	8066864	NA	10456	1
832	-1.00182806685776	AURKB	5862	17	8108056	8113918	NA	832	1
7162	-0.0985845138313912	PFAS	22873	17	8150936	8173809	NA	7162	1
8005	-0.00932106401295434	RANGRF	1595	17	8191815	8193410	NA	8005	1
623	-0.0554834532468978	ARHGEF15	12270	17	8213559	8225829	NA	623	1
8342	-0.313572991148764	RPL26	5693	17	8280838	8286531	NA	8342	1
6085	-0.538224616229899	NDEL1	77280	17	8316449	8393729	NA	6085	1
5962	-1.01515378287215	MYH10	156556	17	8377523	8534079	NA	5962	1
9257	-0.588081490877708	SPDYE4	5453	17	8656424	8661877	NA	9257	1
7271	1.69234097827683	PIK3R6	64953	17	8706041	8770994	NA	7271	1
7270	1.69234097827683	PIK3R5	86796	17	8782233	8869029	NA	7270	1
6401	-0.0689771291462259	NTN1	222458	17	8924859	9147317	NA	6401	1
9467	-0.844373977157106	STX8	326120	17	9153788	9479908	NA	9467	1
10430	1.90890875165824	USP43	84993	17	9548015	9633008	NA	10430	1
3491	1.72003849545254	GLP2R	69896	17	9725523	9795419	NA	3491	1
8085	0.50361615988552	RCVRN	9301	17	9799637	9808938	NA	8085	1
5964	-0.75577748616906	MYH13	75046	17	10201401	10276447	NA	5964	1
5973	-2.278447180846	MYH8	31628	17	10293639	10325267	NA	5973	1
5969	-2.92327112826274	MYH4	26269	17	10346607	10372876	NA	5969	1
5961	-2.12215319795452	MYH1	26236	17	10395624	10421860	NA	5961	1
5967	-2.12215319795452	MYH2	28809	17	10424465	10453274	NA	5967	1
5968	-0.077945348995455	MYH3	28783	17	10531843	10560626	NA	5968	1
8571	-0.904545561806978	SCO1	18038	17	10583654	10601692	NA	8571	1
261	-0.389970313181716	ADPRM	13639	17	10600911	10614550	NA	261	1
2458	-0.369428090244282	DNAH9	371317	17	11501748	11873065	NA	2458	1
10727	-0.619881936605763	ZNF18	20071	17	11880756	11900827	NA	10727	1
5261	1.81229720693979	MAP2K4	123006	17	11924141	12047147	NA	5261	1
611	1.6957937206498	ARHGAP44	202104	17	12692856	12894960	NA	611	1
2738	2.54178081396494	ELAC2	25796	17	12895708	12921504	NA	2738	1
4080	0.419387429740873	HS3ST3A1	106238	17	13399006	13505244	NA	4080	1
1904	-0.183142537629321	COX10	139181	17	13972813	14111994	NA	1904	1
4081	0.814431490928085	HS3ST3B1	48321	17	14204400	14252721	NA	4081	1
7415	-0.135949897500861	PMP22	35548	17	15133095	15168643	NA	7415	1
258	-1.13939530276935	ADORA2B	30829	17	15848231	15879060	NA	258	1
6075	-2.01397538439938	NCOR1	189028	17	15932471	16121499	NA	6075	1
7242	0.0581284368271643	PIGL	131610	17	16120505	16252115	NA	7242	1
10240	0.461314141507407	UBB	1947	17	16284112	16286059	NA	10240	1
10132	0.395570564918217	TRPV2	21461	17	16318856	16340317	NA	10132	1
10776	-0.273516820620191	ZNF287	17819	17	16454701	16472520	NA	10776	1
10912	-0.30038035756967	ZNF624	33119	17	16524051	16557170	NA	10912	1
9904	0.572065206611831	TNFRSF13B	42583	17	16832849	16875432	NA	9904	1
5753	0.284355301931	MPRIP	175134	17	16945859	17120993	NA	5753	1
7365	-0.49931431748182	PLD6	5320	17	17104309	17109629	NA	7365	1
3150	-0.592614580965444	FLCN	24976	17	17115526	17140502	NA	3150	1
1883	-0.653329737728859	COPS3	34466	17	17150141	17184607	NA	1883	1
6396	1.93041019730403	NT5M	44328	17	17206649	17250977	NA	6396	1
5419	-0.610297708910527	MED9	16240	17	17380300	17396540	NA	5419	1
